web-scraper-order,web-scraper-start-url,titulo,precio,habitaciones,banos,metros
"1615691763-1185","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-6.html","Renta Departamento Amueblado Adamant","MN 17,000","1 rec.","1
					
						baño","56 m²"
"1615691763-1182","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-6.html","Venta Departamento Amueblado","MN 15,500","1 rec.","2
					
						baños","90 m²"
"1615691704-1130","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-9.html","Departamento Sin Amoblar en Renta de 120 m² en El Campanario! Rahqro","MN 29,000","2 rec.","2
					
						baños","120 m²"
"1615692070-1500","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html","Departamento de 3 Hab. en Altos Juriquilla","MN 20,000","3 rec.","3
					
						baños","132 m²"
"1615692129-1571","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html","Departamento en Renta en Juriquilla Towers $22,000 (175 M²)","MN 22,000","3 rec.","3
					
						baños","175 m²"
"1615691967-1371","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html","Departamento - Juriquilla","MN 16,000","2 rec.","2
					
						baños","87 m²"
"1615692110-1544","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html","Amueblado con Membresía Al Club La Loma","MN 18,500","2
					
						baños","2
					
						estac.","87 m²"
"1615691870-1293","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Departamento en Renta Amueblado con Vista Maravillosa a Querétaro, Edif Adamant","MN 23,000","2 rec.","2
					
						baños","80 m²"
"1615691724-1143","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-8.html","Renta Departamento Amueblado en El Campanario Queretaro","MN 24,000","2
					
						baños","2
					
						estac.","2 rec."
"1615691704-1129","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-9.html","Elegante Departamento Amplio Amueblado con Hermosa Vista","MN 20,000","2 rec.","2
					
						baños","140 m²"
"1615692070-1497","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html","Renta Departamento Biosfera","MN 16,500","3 rec.","2
					
						baños","119 m²"
"1615692049-1473","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html","Biogrand, Departamento en Renta con Excelente Vista Panorami","MN 10,500","2 rec.","2
					
						baños","90 m²"
"1615691704-1120","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-9.html","Departamento Amueblado en Renta en Queretaro, Queretaro","MN 13,500","1 rec.","1
					
						baño","84 m²"
"1615691906-1333","https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Departamento con Excelentes Acabados en Centro Sur de 85 M²! Rahqro","MN 14,000","2 rec.","2
					
						baños","85 m²"
"1615692049-1472","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html","Departamento en Renta en Biosfera Towers Juriquilla Queretar","MN 18,000","3 rec.","2
					
						baños","176 m²"
"1615692027-1460","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html","Renta de Departamento en Juriquilla Biosfera $19,500","MN 19,500","3 rec.","3
					
						baños","173 m²"
"1615691945-1362","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html","Departamento en Venta o Renta en Juriquilla Planta Baja Estupendos Espacios","MN 16,500","3 rec.","2
					
						baños","173 m²"
"1615692027-1456","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html","Hermoso Depto en Juriquilla de Lujo Amueblado","MN 26,000","2 rec.","1
					
						baño","126 m²"
"1615691763-1184","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-6.html","Departamento en Renta en Adamant","MN 23,000","2 rec.","1
					
						baño","78 m²"
"1615691704-1131","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-9.html","Departamento en Renta Campanario Elite Queretaro Rdv - Mg","MN 23,600","2 rec.","2
					
						baños","128 m²"
"1615691906-1329","https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Departamento en Renta El Mirador 2 Habitaciones Jrh","MN 15,000","2 rec.","2
					
						baños","85 m²"
"1615691724-1151","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-8.html","304a Departamento de Lujo en Renta","MN 16,000","2 rec.","2
					
						baños","71 m²"
"1615692027-1454","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html","Departamento Amueblado en Renta Cantalagua Juriquilla","MN 22,000","2 rec.","2
					
						baños","135 m²"
"1615691884-1308","https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-2.html","Departamento a Estrenar en El Mirador de 2 Dorm.! Goc","MN 15,000","2 rec.","2
					
						baños","85 m²"
"1615691704-1125","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-9.html","Renta Departamento Amueblado en El Campanario Queretaro","MN 24,000","2
					
						baños","2
					
						estac.","2 rec."
"1615691740-1170","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-7.html","Depto en Renta en El Campanario, Cima Towers, Trato Directo. 4","MN 15,500","3 rec.","2
					
						baños","96 m²"
"1615692007-1429","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html","Juriquilla, Departamento Amueblado Tipo Luxury Totalmente Eq","MN 22,500","1 rec.","1
					
						baño","117 m²"
"1615692049-1476","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html","Departamento en Juriquilla Towers","MN 28,000","2 rec.","2
					
						baños","128 m²"
"1615691870-1297","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Adamant Amueblado 2 Rec","MN 17,000","2 rec.","2
					
						baños","80 m²"
"1615691780-1199","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html","Renta de Departamento Adamant","MN 16,500","2 rec.","2
					
						baños","72 m²"
"1615691967-1372","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html","Departamento en Renta en Juriquilla","MN 20,000","2 rec.","3
					
						baños","160 m²"
"1615691967-1379","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html","Renta de Pent House en Juriquilla Kpo 21 - 537","MN 23,500","3 rec.","2
					
						baños","184 m²"
"1615691870-1294","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Departamento Amueblado con 3 Recámaras","MN 19,500","3 rec.","2
					
						baños","139 m²"
"1615691945-1356","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html","Departamento en Renta en Juriquilla","MN 23,500","2 rec.","2
					
						baños","98 m²"
"1615692007-1426","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html","Renta de Departamento en Juriquilla 3 Recamaras 3 Baños","MN 22,500","3 rec.","2
					
						baños","120 m²"
"1615691740-1158","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-7.html","Renta Departamento de Lujo Amueblado Campanario","MN 16,500","2 rec.","2
					
						baños","90 m²"
"1615692110-1555","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html","Departamento Penthouse en Renta en Biosfera Towers en Juriqu","MN 28,000","3 rec.","4
					
						baños","178 m²"
"1615691724-1149","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-8.html","Departamento en Renta Campanario Elite Queretaro Rdv - Mg","MN 23,600","2 rec.","2
					
						baños","128 m²"
"1615691849-1275","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Renta Departamento Loft Amueblado en Adamant","MN 16,000","1 rec.","1
					
						baño","60 m²"
"1615692070-1508","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html","Renta Exclusivo Depto Biósfera Tw Juriquilla","MN 17,000","3 rec.","2
					
						baños","120 m²"
"1615692091-1531","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html","Renta Departamento a Estrenar en Atelier Juriquilla $12,500","MN 12,500","3 rec.","2
					
						baños","69 m²"
"1615691740-1160","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-7.html","Renta Departamento Amueblado Adamant","MN 17,000","1 rec.","1
					
						baño","56 m²"
"1615692091-1532","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html","Departamentos en Renta Juriquilla","MN 14,000","3 rec.","2
					
						baños","90 m²"
"1615691906-1318","https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Renta Tu Departamento a Estrenar Ubicado en El Piso 6 en El Mirador Jf","MN 12,000","2 rec.","2
					
						baños","85 m²"
"1615692049-1480","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html","Departamento Amueblado - Tu Hogar Rodeado de Belleza Natural","MN 38,000","3 rec.","3
					
						baños","161 m²"
"1615691780-1204","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html","Departamento en Renta Amueblado City View Lomas del Marques","MN 27,000","2 rec.","2
					
						baños","133 m²"
"1615691945-1360","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html","Juriquilla, Departamento Amueblado en Renta","MN 19,000","3 rec.","2
					
						baños","113 m²"
"1615692129-1583","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html","Solo Para Ejecutivos. Exclusivo Departamento Amueblado en Renta en Juriquilla Towers","MN 32,000","2 rec.","2
					
						baños","130 m²"
"1615692091-1526","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html","Un Departamento Especial Que Te Está Esperando - Biósfera Towers","MN 22,000","2 rec.","2
					
						baños","118 m²"
"1615691849-1258","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html","Renta Departamentos - Campanario Elite - Queretaro","MN 23,600","2 rec.","2
					
						baños","128 m²"
"1615691870-1303","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Campanario, Departamento en Noveno Piso en Renta Amueblado","MN 18,000","1 rec.","1
					
						baño","57 m²"
"1615692007-1422","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html","Altos de Juriquilla Duplex 2 Recamaras, Privada con Increibles Amenidades","MN 14,500","2
					
						baños","2
					
						estac.","156 m²"
"1615692091-1538","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html","Departamento Renta Biósfera T. Juriquilla, Amenidades, Exclusivo. 39 - Dr - 1552","MN 18,500","3 rec.","2
					
						baños","146 m²"
"1615691704-1124","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-9.html","Renta Departamento Amueblado Adamant","MN 17,000","1 rec.","1
					
						baño","56 m²"
"1615691870-1284","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Departamento Amueblado con Hermosa Vista","MN 14,000","1 rec.","2
					
						baños","95 m²"
"1615692110-1546","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html","Departamento Amueblado en Renta en Atelier Juriquilla","MN 13,500","1 rec.","1
					
						baño","1 m²"
"1615691906-1322","https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Departamento en Renta en El Mirador Queretaro","MN 11,507","2 rec.","2
					
						baños","85 m²"
"1615692007-1420","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html","Bpi/ Departamento en Renta en Biòsfera Juriquilla","MN 15,500","2 rec.","2
					
						baños","91 m²"
"1615692129-1579","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html","Departamento en Renta Boulevard de La Campana, Juriquilla","MN 12,300","2 rec.","1
					
						baño","70 m²"
"1615691802-1215","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html","Renta Departamento Amueblado en Sierra Azul, Queretaro","MN 15,000","1 rec.","1
					
						baño","71 m²"
"1615691870-1289","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html","Departamento Amueblado en Renta Teide","MN 20,500","1 rec.","2
					
						baños","104 m²"
"1615692027-1465","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html","Departamento en Renta en Juriquilla","MN 51,900","3 rec.","5
					
						baños","1 m²"
"1615691923-1343","https://www.inmuebles24.com/departamentos-en-renta-q-milenio-iii-queretaro.html","Departamento en Renta, Milenio III, Querétaro, Qro.","MN 14,080","3 rec.","2
					
						baños","140 m²"
"1615692070-1496","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html","Departamento en Renta Juriquilla Biosfera Rdr - Fm","MN 28,000","3 rec.","3
					
						baños","186 m²"
"1615692129-1577","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html","Renta Departamento Juriquilla Oportunidad!","MN 18,000","3 rec.","2
					
						baños","185 m²"
"1615691906-1327","https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html","Departamento Sin Amoblar en El Mirador de 2 Dorm. en Renta! Rahqro","MN 15,000","2 rec.","2
					
						baños","85 m²"
"1615691967-1386","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html","Renta de Departamento Amueblado Sta. Fe Juriquilla","MN 19,000","1 rec.","1
					
						baño","98 m²"
"1615691828-1243","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html","Rento Loft Amueblado Sierra Azul","MN 18,000","1 rec.","1
					
						baño","70 m²"
"1615692110-1548","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html","Departamento en Renta Juriquilla Towers Queretaro","MN 17,500","2 rec.","2
					
						baños","1 m²"
"1615691988-1418","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html","Biosfera Towers Amueblado Torre a Dos Recamaras","MN 20,000","2 rec.","2
					
						baños","100 m²"
"1615692091-1525","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html","Departamento PH Cantalagua Juriquilla 3 Recámaras Renta!","MN 20,000","2 rec.","2
					
						baños","185 m²"
"1615692091-1534","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html","Estrena Departamento Amueblado de 2 Hab en Punta Juriquilla","MN 22,000","2 rec.","2
					
						baños","145 m²"
"1615691684-1110","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-10.html","Venta Departamento Amueblado","MN 15,500","1 rec.","2
					
						baños","90 m²"
"1615691763-1187","https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-6.html","Oportunidad, Departamento en Renta en City View","MN 18,000","2 rec.","2
					
						baños","110 m²"
"1615692129-1568","https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html","Departamento en Renta Cumbres de Juriquilla, Manzanares","MN 13,500","2 rec.","1
					
						baño","93 m²"
